duree,date,line_num,line_type,what,type_inc
0 days 00:00:00.000000000,2016-11-13 11:47:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-13 11:48:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2016-11-13 11:50:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 11:53:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 11:54:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2016-11-13 11:55:00,9,metro,safety,unscheduled
0 days 00:09:00.000000000,2016-11-13 11:58:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:08:00,9,metro,safety,unscheduled
0 days 00:04:00.000000000,2016-11-13 12:09:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:14:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:15:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:16:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2016-11-13 12:17:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-13 12:21:00,9,metro,safety,unscheduled
0 days 00:08:00.000000000,2016-11-13 12:23:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:32:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:33:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-13 12:34:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:36:00,9,metro,safety,unscheduled
0 days 00:09:00.000000000,2016-11-13 12:37:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 12:47:00,9,metro,safety,unscheduled
0 days 00:12:00.000000000,2016-11-13 12:48:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-13 13:01:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:03:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:04:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:05:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-13 13:06:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:08:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-13 13:09:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:11:00,9,metro,safety,unscheduled
0 days 00:04:00.000000000,2016-11-13 13:12:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:17:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2016-11-13 13:18:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:22:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-13 13:23:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:25:00,9,metro,safety,unscheduled
0 days 00:05:00.000000000,2016-11-13 13:26:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:32:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-13 13:33:00,9,metro,safety,unscheduled
0 days 00:10:00.000000000,2016-11-13 13:34:00,9,metro,safety,unscheduled
0 days 00:51:00.000000000,2016-11-13 17:33:00,5,metro,unattended_luggage,unscheduled
0 days 00:57:00.000000000,2016-11-13 17:43:00,4,metro,unattended_luggage,unscheduled
0 days 00:05:00.000000000,2016-11-13 17:57:00,7,metro,unattended_luggage,unscheduled
0 days 00:21:00.000000000,2016-11-13 18:03:00,7,metro,unattended_luggage,unscheduled
0 days 00:26:00.000000000,2016-11-13 18:25:00,7,metro,unattended_luggage,unscheduled
0 days 01:03:00.000000000,2016-11-13 18:25:00,5,metro,unattended_luggage,unscheduled
0 days 01:10:00.000000000,2016-11-13 18:41:00,4,metro,unattended_luggage,unscheduled
0 days 00:59:00.000000000,2016-11-13 18:52:00,7,metro,unattended_luggage,unscheduled
0 days 00:10:00.000000000,2016-11-13 23:28:00,4,metro,unattended_luggage,unscheduled
0 days 00:30:00.000000000,2016-11-13 23:39:00,4,metro,unattended_luggage,unscheduled
0 days 01:04:00.000000000,2016-11-14 00:10:00,4,metro,unattended_luggage,unscheduled
0 days 02:09:00.000000000,2016-11-14 05:50:00,A,rer,breakdown,unscheduled
0 days 00:19:00.000000000,2016-11-14 06:39:00,13,metro,breakdown,unscheduled
0 days 01:06:00.000000000,2016-11-14 06:39:00,5,metro,generic,unscheduled
0 days 00:27:00.000000000,2016-11-14 06:59:00,13,metro,breakdown,unscheduled
0 days 00:19:00.000000000,2016-11-14 07:23:00,8,metro,breakdown,unscheduled
0 days 00:10:00.000000000,2016-11-14 07:43:00,8,metro,breakdown,unscheduled
0 days 00:05:00.000000000,2016-11-14 07:54:00,8,metro,breakdown,unscheduled
0 days 01:44:00.000000000,2016-11-14 08:00:00,8,metro,breakdown,unscheduled
0 days 00:03:00.000000000,2016-11-14 08:16:00,12,metro,breakdown,unscheduled
0 days 02:02:00.000000000,2016-11-14 08:20:00,12,metro,breakdown,unscheduled
0 days 00:04:00.000000000,2016-11-14 09:00:00,A,rer,passenger,unscheduled
0 days 00:03:00.000000000,2016-11-14 12:01:00,A,rer,smoke,unscheduled
0 days 00:18:00.000000000,2016-11-14 12:05:00,A,rer,smoke,unscheduled
0 days 00:50:00.000000000,2016-11-14 12:05:00,7,metro,unattended_luggage,unscheduled
0 days 01:05:00.000000000,2016-11-14 12:24:00,A,rer,smoke,unscheduled
0 days 00:41:00.000000000,2016-11-14 12:56:00,7,metro,unattended_luggage,unscheduled
0 days 00:08:00.000000000,2016-11-14 13:35:00,5,metro,unattended_luggage,unscheduled
0 days 00:05:00.000000000,2016-11-14 13:38:00,7,metro,unattended_luggage,unscheduled
0 days 00:05:00.000000000,2016-11-14 13:40:00,A,rer,smoke,unscheduled
0 days 00:18:00.000000000,2016-11-14 13:44:00,7,metro,unattended_luggage,unscheduled
0 days 00:19:00.000000000,2016-11-14 13:44:00,5,metro,unattended_luggage,unscheduled
0 days 00:33:00.000000000,2016-11-14 13:46:00,A,rer,smoke,unscheduled
0 days 01:26:00.000000000,2016-11-14 14:03:00,7,metro,unattended_luggage,unscheduled
0 days 02:24:00.000000000,2016-11-14 14:04:00,5,metro,unattended_luggage,unscheduled
0 days 00:11:00.000000000,2016-11-14 14:20:00,A,rer,smoke,unscheduled
0 days 00:20:00.000000000,2016-11-14 14:35:00,3,metro,unattended_luggage,unscheduled
0 days 01:32:00.000000000,2016-11-14 14:56:00,3,metro,unattended_luggage,unscheduled
0 days 00:30:00.000000000,2016-11-14 14:59:00,8,metro,breakdown,unscheduled
0 days 00:07:00.000000000,2016-11-14 15:19:00,B,rer,unattended_luggage,unscheduled
0 days 00:18:00.000000000,2016-11-14 15:19:00,A,rer,unattended_luggage,unscheduled
0 days 00:15:00.000000000,2016-11-14 15:27:00,B,rer,unattended_luggage,unscheduled
0 days 01:08:00.000000000,2016-11-14 15:30:00,7,metro,unattended_luggage,unscheduled
0 days 00:31:00.000000000,2016-11-14 15:30:00,8,metro,breakdown,unscheduled
0 days 00:15:00.000000000,2016-11-14 15:38:00,A,rer,unattended_luggage,unscheduled
0 days 00:10:00.000000000,2016-11-14 15:43:00,B,rer,unattended_luggage,unscheduled
0 days 03:07:00.000000000,2016-11-14 15:54:00,A,rer,unattended_luggage,unscheduled
0 days 01:39:00.000000000,2016-11-14 15:54:00,B,rer,unattended_luggage,unscheduled
0 days 00:18:00.000000000,2016-11-14 16:15:00,1,metro,generic,unscheduled
0 days 00:11:00.000000000,2016-11-14 16:24:00,4,metro,breakdown,unscheduled
0 days 00:06:00.000000000,2016-11-14 16:34:00,1,metro,generic,unscheduled
0 days 00:17:00.000000000,2016-11-14 16:36:00,4,metro,breakdown,unscheduled
0 days 01:06:00.000000000,2016-11-14 16:41:00,1,metro,generic,unscheduled
0 days 01:34:00.000000000,2016-11-14 16:54:00,4,metro,breakdown,unscheduled
0 days 00:09:00.000000000,2016-11-14 17:05:00,10,metro,passenger,unscheduled
0 days 00:20:00.000000000,2016-11-14 17:15:00,10,metro,passenger,unscheduled
0 days 00:25:00.000000000,2016-11-14 18:10:00,5,metro,smoke,unscheduled
0 days 00:32:00.000000000,2016-11-14 18:29:00,4,metro,unattended_luggage,unscheduled
0 days 01:08:00.000000000,2016-11-14 19:03:00,A,rer,unattended_luggage,unscheduled
0 days 00:20:00.000000000,2016-11-14 19:03:00,4,metro,unattended_luggage,unscheduled
0 days 00:12:00.000000000,2016-11-14 19:24:00,4,metro,unattended_luggage,unscheduled
0 days 00:05:00.000000000,2016-11-14 19:37:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:43:00,4,metro,breakdown,unscheduled
0 days 00:02:00.000000000,2016-11-14 19:44:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:47:00,4,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:48:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:49:00,4,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2016-11-14 19:50:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:52:00,4,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:53:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:54:00,4,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2016-11-14 19:55:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-14 19:57:00,4,metro,breakdown,unscheduled
0 days 00:04:00.000000000,2016-11-14 19:58:00,4,metro,unattended_luggage,unscheduled
0 days 00:01:00.000000000,2016-11-14 20:03:00,4,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-11-14 20:05:00,4,metro,unattended_luggage,unscheduled
0 days 00:01:00.000000000,2016-11-14 20:06:00,4,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-11-14 20:08:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-14 20:09:00,4,metro,breakdown,unscheduled
0 days 00:01:00.000000000,2016-11-14 20:10:00,4,metro,unattended_luggage,unscheduled
0 days 04:38:00.000000000,2016-11-14 20:36:00,B,rer,unattended_luggage,unscheduled
0 days 00:12:00.000000000,2016-11-14 20:41:00,1,metro,passenger,unscheduled
0 days 00:07:00.000000000,2016-11-14 20:54:00,1,metro,passenger,unscheduled
0 days 00:28:00.000000000,2016-11-15 00:46:00,7,metro,generic,unscheduled
0 days 00:37:00.000000000,2016-11-15 07:22:00,5,metro,breakdown,unscheduled
0 days 00:28:00.000000000,2016-11-15 07:27:00,7,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-11-15 07:56:00,7,metro,smoke,unscheduled
0 days 00:49:00.000000000,2016-11-15 09:07:00,13,metro,generic,unscheduled
0 days 00:01:00.000000000,2016-11-15 10:30:00,B,rer,passenger,unscheduled
0 days 03:20:00.000000000,2016-11-15 16:43:00,10,metro,breakdown,unscheduled
0 days 01:21:00.000000000,2016-11-15 17:15:00,8,metro,breakdown,unscheduled
0 days 00:50:00.000000000,2016-11-15 19:13:00,8,metro,unattended_luggage,unscheduled
0 days 00:26:00.000000000,2016-11-15 20:58:00,5,metro,generic,unscheduled
0 days 00:10:00.000000000,2016-11-15 22:56:00,13,metro,breakdown,unscheduled
0 days 02:07:00.000000000,2016-11-15 23:07:00,13,metro,breakdown,unscheduled
0 days 01:33:00.000000000,2016-11-15 23:41:00,B,rer,unattended_luggage,unscheduled
0 days 00:05:00.000000000,2016-11-16 05:39:00,6,metro,smoke,unscheduled
0 days 00:07:00.000000000,2016-11-16 05:45:00,6,metro,smoke,unscheduled
0 days 00:09:00.000000000,2016-11-16 05:53:00,6,metro,smoke,unscheduled
0 days 00:19:00.000000000,2016-11-16 06:03:00,6,metro,smoke,unscheduled
0 days 01:10:00.000000000,2016-11-16 06:43:00,B,rer,smoke,unscheduled
0 days 00:03:00.000000000,2016-11-16 07:54:00,B,rer,unattended_luggage,unscheduled
0 days 00:35:00.000000000,2016-11-16 07:54:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-16 07:58:00,B,rer,smoke,unscheduled
0 days 00:01:00.000000000,2016-11-16 07:59:00,B,rer,unattended_luggage,unscheduled
0 days 00:01:00.000000000,2016-11-16 08:01:00,B,rer,smoke,unscheduled
0 days 00:01:00.000000000,2016-11-16 08:03:00,B,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-16 08:05:00,B,rer,smoke,unscheduled
0 days 00:01:00.000000000,2016-11-16 08:06:00,B,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-11-16 08:08:00,B,rer,smoke,unscheduled
0 days 00:02:00.000000000,2016-11-16 08:09:00,B,rer,unattended_luggage,unscheduled
0 days 00:02:00.000000000,2016-11-16 08:12:00,B,rer,smoke,unscheduled
0 days 00:03:00.000000000,2016-11-16 08:15:00,B,rer,unattended_luggage,unscheduled
0 days 00:02:00.000000000,2016-11-16 08:19:00,B,rer,smoke,unscheduled
0 days 00:01:00.000000000,2016-11-16 08:22:00,B,rer,unattended_luggage,unscheduled
0 days 00:01:00.000000000,2016-11-16 08:24:00,B,rer,passenger,unscheduled
0 days 00:00:00.000000000,2016-11-16 08:26:00,B,rer,smoke,unscheduled
0 days 00:04:00.000000000,2016-11-16 08:27:00,B,rer,passenger,unscheduled
0 days 00:01:00.000000000,2016-11-16 08:32:00,B,rer,smoke,unscheduled
0 days 00:11:00.000000000,2016-11-16 08:34:00,B,rer,passenger,unscheduled
0 days 02:15:00.000000000,2016-11-16 08:46:00,B,rer,smoke,unscheduled
0 days 04:22:00.000000000,2016-11-16 09:01:00,A,rer,generic,unscheduled
0 days 00:02:00.000000000,2016-11-16 09:35:00,3,metro,breakdown,unscheduled
0 days 00:10:00.000000000,2016-11-16 10:16:00,4,metro,unattended_luggage,unscheduled
0 days 00:20:00.000000000,2016-11-16 10:27:00,4,metro,unattended_luggage,unscheduled
0 days 00:04:00.000000000,2016-11-16 11:36:00,2,metro,passenger,unscheduled
0 days 00:07:00.000000000,2016-11-16 11:41:00,2,metro,passenger,unscheduled
0 days 00:39:00.000000000,2016-11-16 11:49:00,2,metro,passenger,unscheduled
0 days 00:03:00.000000000,2016-11-16 13:26:00,12,metro,unattended_luggage,unscheduled
0 days 00:03:00.000000000,2016-11-16 13:30:00,12,metro,unattended_luggage,unscheduled
0 days 00:24:00.000000000,2016-11-16 13:34:00,12,metro,unattended_luggage,unscheduled
0 days 01:08:00.000000000,2016-11-16 13:59:00,12,metro,unattended_luggage,unscheduled
0 days 00:01:00.000000000,2016-11-16 18:39:00,A,rer,passenger,unscheduled
0 days 01:13:00.000000000,2016-11-16 20:20:00,2,metro,unattended_luggage,unscheduled
0 days 00:32:00.000000000,2016-11-17 07:36:00,13,metro,smoke,unscheduled
0 days 00:21:00.000000000,2016-11-17 08:09:00,13,metro,smoke,unscheduled
0 days 00:20:00.000000000,2016-11-17 08:31:00,13,metro,smoke,unscheduled
0 days 01:11:00.000000000,2016-11-17 08:52:00,13,metro,smoke,unscheduled
0 days 00:09:00.000000000,2016-11-17 09:43:00,5,metro,passenger,unscheduled
0 days 00:02:00.000000000,2016-11-17 10:00:00,4,metro,smoke,unscheduled
0 days 00:17:00.000000000,2016-11-17 10:14:00,B,rer,breakdown,unscheduled
0 days 01:11:00.000000000,2016-11-17 10:32:00,B,rer,breakdown,unscheduled
0 days 01:33:00.000000000,2016-11-17 11:44:00,B,rer,breakdown,unscheduled
0 days 00:15:00.000000000,2016-11-17 12:59:00,13,metro,passenger,unscheduled
0 days 00:09:00.000000000,2016-11-17 13:15:00,13,metro,passenger,unscheduled
0 days 00:06:00.000000000,2016-11-17 14:06:00,9,metro,generic,unscheduled
0 days 00:26:00.000000000,2016-11-17 14:13:00,9,metro,generic,unscheduled
0 days 02:14:00.000000000,2016-11-17 14:55:00,5,metro,breakdown,unscheduled
0 days 00:03:00.000000000,2016-11-17 15:07:00,A,rer,passenger,unscheduled
0 days 00:35:00.000000000,2016-11-17 15:56:00,8,metro,generic,unscheduled
0 days 00:22:00.000000000,2016-11-17 18:01:00,1,metro,generic,unscheduled
0 days 00:16:00.000000000,2016-11-17 18:24:00,1,metro,generic,unscheduled
0 days 00:15:00.000000000,2016-11-17 19:03:00,4,metro,passenger,unscheduled
0 days 00:16:00.000000000,2016-11-17 19:19:00,4,metro,passenger,unscheduled
0 days 00:04:00.000000000,2016-11-17 22:00:00,6,metro,unattended_luggage,unscheduled
0 days 03:09:00.000000000,2016-11-17 22:05:00,6,metro,unattended_luggage,unscheduled
0 days 00:24:00.000000000,2016-11-18 05:50:00,12,metro,smoke,unscheduled
0 days 00:04:00.000000000,2016-11-18 07:39:00,1,metro,breakdown,unscheduled
0 days 00:04:00.000000000,2016-11-18 07:44:00,1,metro,breakdown,unscheduled
0 days 00:29:00.000000000,2016-11-18 07:49:00,1,metro,breakdown,unscheduled
0 days 00:08:00.000000000,2016-11-18 08:09:00,A,rer,breakdown,unscheduled
0 days 00:26:00.000000000,2016-11-18 08:18:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2016-11-18 08:45:00,7,metro,breakdown,unscheduled
0 days 00:12:00.000000000,2016-11-18 08:45:00,A,rer,breakdown,unscheduled
0 days 01:41:00.000000000,2016-11-18 09:00:00,A,rer,breakdown,unscheduled
0 days 00:01:00.000000000,2016-11-18 09:32:00,8,metro,passenger,unscheduled
0 days 00:08:00.000000000,2016-11-18 09:34:00,8,metro,passenger,unscheduled
0 days 00:01:00.000000000,2016-11-18 10:27:00,B,rer,breakdown,unscheduled
0 days 00:05:00.000000000,2016-11-18 10:29:00,B,rer,breakdown,unscheduled
0 days 00:05:00.000000000,2016-11-18 10:35:00,B,rer,breakdown,unscheduled
0 days 01:03:00.000000000,2016-11-18 10:41:00,B,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-11-18 12:50:00,4,metro,safety,unscheduled
0 days 00:02:00.000000000,2016-11-18 12:51:00,4,metro,safety,unscheduled
0 days 00:02:00.000000000,2016-11-18 12:54:00,4,metro,safety,unscheduled
0 days 01:35:00.000000000,2016-11-18 12:56:00,10,metro,safety,unscheduled
0 days 00:02:00.000000000,2016-11-18 12:57:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:00:00,4,metro,safety,unscheduled
0 days 00:03:00.000000000,2016-11-18 13:01:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:05:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:06:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:07:00,4,metro,safety,unscheduled
0 days 00:05:00.000000000,2016-11-18 13:08:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:14:00,4,metro,safety,unscheduled
0 days 00:03:00.000000000,2016-11-18 13:15:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:19:00,4,metro,safety,unscheduled
0 days 00:06:00.000000000,2016-11-18 13:20:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:27:00,4,metro,safety,unscheduled
0 days 00:05:00.000000000,2016-11-18 13:28:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:34:00,4,metro,safety,unscheduled
0 days 00:06:00.000000000,2016-11-18 13:35:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:42:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:43:00,4,metro,safety,unscheduled
0 days 00:02:00.000000000,2016-11-18 13:44:00,4,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-18 13:47:00,4,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-18 13:49:00,4,metro,safety,unscheduled
0 days 00:04:00.000000000,2016-11-18 13:51:00,4,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-18 13:56:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:58:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 13:59:00,4,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-18 14:00:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 14:02:00,4,metro,safety,unscheduled
0 days 00:01:00.000000000,2016-11-18 14:03:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 14:05:00,4,metro,safety,unscheduled
0 days 00:02:00.000000000,2016-11-18 14:06:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 14:09:00,4,metro,safety,unscheduled
0 days 00:16:00.000000000,2016-11-18 14:10:00,4,metro,safety,unscheduled
0 days 00:00:00.000000000,2016-11-18 14:27:00,4,metro,safety,unscheduled
0 days 00:03:00.000000000,2016-11-18 14:28:00,4,metro,safety,unscheduled
0 days 00:47:00.000000000,2016-11-18 14:48:00,3b,metro,generic,unscheduled
0 days 01:09:00.000000000,2016-11-18 15:19:00,13,metro,smoke,unscheduled
0 days 00:05:00.000000000,2016-11-18 16:37:00,9,metro,passenger,unscheduled
0 days 00:27:00.000000000,2016-11-18 16:43:00,9,metro,passenger,unscheduled
0 days 00:44:00.000000000,2016-11-18 17:25:00,6,metro,unattended_luggage,unscheduled
0 days 00:08:00.000000000,2016-11-18 17:30:00,B,rer,unattended_luggage,unscheduled
0 days 00:31:00.000000000,2016-11-18 17:34:00,9,metro,passenger,unscheduled
0 days 00:14:00.000000000,2016-11-18 17:39:00,B,rer,unattended_luggage,unscheduled
0 days 00:28:00.000000000,2016-11-18 17:54:00,B,rer,unattended_luggage,unscheduled
0 days 00:52:00.000000000,2016-11-18 18:10:00,6,metro,unattended_luggage,unscheduled
0 days 00:54:00.000000000,2016-11-18 19:03:00,6,metro,unattended_luggage,unscheduled
0 days 00:38:00.000000000,2016-11-18 20:24:00,7,metro,breakdown,unscheduled
0 days 00:05:00.000000000,2016-11-18 23:27:00,7b,metro,passenger,unscheduled
0 days 00:31:00.000000000,2016-11-18 23:53:00,3,metro,passenger,unscheduled
