Geo Point;Geo Shape;OBJECTID;id_ref_zdl;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.6050762776,1.6816457804;"{""type"": ""Point"", ""coordinates"": [1.681645780403712, 48.60507627758082]}";615;411511;EPERNON;EPERNON;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;602805.0282;6834686.5794
48.5852787101,1.5924579153;"{""type"": ""Point"", ""coordinates"": [1.592457915304339, 48.58527871010611]}";616;59302;MAINTENON;MAINTENON;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;596191.1442;6832599.5271
48.4452537046,1.77958370837;"{""type"": ""Point"", ""coordinates"": [1.779583708371133, 48.445253704587586]}";621;59049;AUNEAU;AUNEAU;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;609750.2708;6816806.1423
48.1984174943,3.26732002874;"{""type"": ""Point"", ""coordinates"": [3.267320028735699, 48.198417494254016]}";624;411452;SENS;SENS;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;719861.9317;6788707.3113
48.0266866323,3.30256453785;"{""type"": ""Point"", ""coordinates"": [3.302564537852989, 48.02668663232584]}";630;411473;SAINT-JULIEN-DU-SAULT;SAINT-JULIEN-DU-SAULT;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;722553.7206;6769632.4008
49.0184202918,1.14900354805;"{""type"": ""Point"", ""coordinates"": [1.149003548045682, 49.01842029178405]}";634;411365;EVREUX;EVREUX;;;GL;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;0;564619.6902;6881422.0639
49.0995869383,2.525531714;"{""type"": ""Point"", ""coordinates"": [2.525531714000281, 49.0995869382946]}";645;47958;SURVILLIERS-FOSSES;SURVILLIERS FOSSES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;665349.0638;6888966.3709
49.1166278816,2.36825354625;"{""type"": ""Point"", ""coordinates"": [2.368253546251547, 49.11662788159869]}";650;47525;VIARMES;VIARMES;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653878.2458;6890942.0835
49.1190226463,2.39972485389;"{""type"": ""Point"", ""coordinates"": [2.39972485388868, 49.11902264631148]}";651;47951;SEUGY;SEUGY;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656177.843;6891190.5028
49.1325777024,2.28051536982;"{""type"": ""Point"", ""coordinates"": [2.280515369819845, 49.1325777023918]}";654;47530;NOINTEL-MOURS;NOINTEL MOURS;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647489.0972;6892770.805
49.1477195074,2.27782319472;"{""type"": ""Point"", ""coordinates"": [2.277823194715858, 49.14771950742158]}";655;43178;PERSAN-BEAUMONT;PERSAN-BEAUMONT;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;TRAIN_H;TRAIN_H;0;0;0;0;0;SNCF;1;1;647308.0195;6894456.673
49.155189859,2.32575399488;"{""type"": ""Point"", ""coordinates"": [2.32575399488057, 49.155189858959446]}";656;47533;BRUYERES-SUR-OISE;BRUYÈRES-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650812.1876;6895256.6176
49.0629696795,2.05790299051;"{""type"": ""Point"", ""coordinates"": [2.057902990513519, 49.062969679507]}";663;51494;OSNY;OSNY;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631150.2588;6885200.4785
49.0758428848,2.02495293138;"{""type"": ""Point"", ""coordinates"": [2.024952931375387, 49.07584288482138]}";664;46801;BOISSY-L'AILLERIE;BOISSY L'AILLERIE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;628760.0224;6886661.3228
49.0996501217,1.97053572369;"{""type"": ""Point"", ""coordinates"": [1.970535723690953, 49.09965012172013]}";666;47922;US;US;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;624818.8706;6889359.3826
48.8142394455,2.27448967354;"{""type"": ""Point"", ""coordinates"": [2.274489673539625, 48.81423944550998]}";670;43111;CLAMART;CLAMART;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646724.0642;6857374.8481
48.8148843142,2.24091929487;"{""type"": ""Point"", ""coordinates"": [2.240919294866534, 48.81488431421451]}";671;43162;MEUDON;MEUDON;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644259.6756;6857469.7222
48.7803137964,2.31230771689;"{""type"": ""Point"", ""coordinates"": [2.312307716888593, 48.780313796396975]}";679;43097;BOURG-LA-REINE;BOURG-LA-REINE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649468.2085;6853577.9767
48.770721989,2.31020545193;"{""type"": ""Point"", ""coordinates"": [2.310205451934639, 48.770721989017474]}";680;43177;PARC-DE-SCEAUX;PARC DE SCEAUX;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649304.4211;6852512.8804
48.7933362963,2.32220163639;"{""type"": ""Point"", ""coordinates"": [2.322201636392532, 48.793336296251645]}";688;45960;BAGNEUX;BAGNEUX;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650207.6268;6855019.5845
48.8626624517,2.30098996393;"{""type"": ""Point"", ""coordinates"": [2.300989963934816, 48.862662451662494]}";690;415091;PONT DE L'ALMA;PONT DE L'ALMA;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;648717.6549;6862741.3932
48.8572934157,2.2903915548;"{""type"": ""Point"", ""coordinates"": [2.290391554799025, 48.857293415677105]}";691;58757;CHAMP DE MARS-TOUR EIFFEL;CHAMP DE MARS TOUR EIFFEL;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647934.7663;6862151.3408
48.8390897554,2.27045824379;"{""type"": ""Point"", ""coordinates"": [2.270458243787242, 48.83908975542995]}";692;58798;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;PONT DU GARIGLIANO;A01840 / A01193;C01727 / C01391;RER C / T3A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646453.5639;6860140.6142
48.8644617484,2.27212062164;"{""type"": ""Point"", ""coordinates"": [2.272120621636197, 48.86446174837966]}";698;45447;AVENUE HENRI MARTIN;AVENUE HENRI MARTIN;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646601.5804;6862960.5952
48.8437202616,2.46370803804;"{""type"": ""Point"", ""coordinates"": [2.463708038038903, 48.84372026160052]}";703;47238;FONTENAY-SOUS-BOIS;FONTENAY-SOUS-BOIS;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;660640.8274;6860541.7933
48.9232682542,2.21758979935;"{""type"": ""Point"", ""coordinates"": [2.217589799353163, 48.92326825415197]}";704;50622;PONT DE BEZONS;Pont de Bezons;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;T2;0;0;RATP;1;1;642666.0302;6869537.7434
48.8186764099,2.3197403133;"{""type"": ""Point"", ""coordinates"": [2.319740313298555, 48.8186764099126]}";705;45904;MAIRIE DE MONTROUGE;Mairie de Montrouge;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;M4;0;0;0;RATP;1;1;650051.0907;6857838.6019
48.9785246243,2.38504919201;"{""type"": ""Point"", ""coordinates"": [2.385049192009275, 48.978524624291886]}";707;43748;LES LOCHERES;Les Lochères;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654984.8022;6875573.7415
48.9792761263,2.38020425433;"{""type"": ""Point"", ""coordinates"": [2.380204254325135, 48.97927612626855]}";708;44298;PAUL VALERY;Paul Valery;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654630.8097;6875660.0845
48.97749309,2.37224292371;"{""type"": ""Point"", ""coordinates"": [2.372242923708273, 48.97749308997529]}";710;59018;CHOLETTES;Cholettes;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654046.4743;6875466.4075
48.9708834042,2.36600388911;"{""type"": ""Point"", ""coordinates"": [2.366003889114339, 48.970883404238165]}";712;58639;JACQUES PREVERT;Jacques Prévert;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;653583.8681;6874735.0366
48.9635179464,2.36025075865;"{""type"": ""Point"", ""coordinates"": [2.360250758647361, 48.963517946359346]}";714;50687;MAIRIE DE PIERREFITTE;Mairie de Pierrefitte;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;653156.0429;6873919.3753
48.7399874304,2.3594678211;"{""type"": ""Point"", ""coordinates"": [2.359467821095851, 48.73998743037821]}";723;58813;HELENE BOUCHER;Hélène Boucher;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652897.0945;6849065.271
48.763375153,2.36779053573;"{""type"": ""Point"", ""coordinates"": [2.367790535734809, 48.76337515298245]}";731;58784;AUGUSTE PERRET;Auguste Perret;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653529.9294;6851660.6122
49.1873335365,2.45952008111;"{""type"": ""Point"", ""coordinates"": [2.459520081112193, 49.187333536549296]}";740;411428;CHANTILLY-GOUVIEUX;CHANTILLY GOUVIEUX;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;660595.0349;6898756.759
49.1667750398,2.36230352857;"{""type"": ""Point"", ""coordinates"": [2.362303528565356, 49.16677503980789]}";742;411332;BORAN-SUR-OISE;BORAN-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;653488.9078;6896523.0115
49.2138563248,2.41736939105;"{""type"": ""Point"", ""coordinates"": [2.417369391049351, 49.21385632476745]}";744;411329;SAINT-LEU D’ESSERENT;SAINT-LEU D’ESSERENT;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;657543.7609;6901728.7047
49.2852635241,1.78506622348;"{""type"": ""Point"", ""coordinates"": [1.785066223482807, 49.285263524065414]}";745;59301;GISORS;GISORS;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;TRAIN_J;TRAIN_J;0;0;0;0;0;SNCF;0;0;611592.7867;6910195.3412
48.7687151253,2.46456499321;"{""type"": ""Point"", ""coordinates"": [2.464564993211322, 48.76871512527143]}";758;44453;CRETEIL-POINTE DU LAC;Créteil-Pointe du Lac;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;M8;0;0;0;RATP;0;1;660647.1686;6852201.7355
48.9346085677,2.32149519817;"{""type"": ""Point"", ""coordinates"": [2.321495198170709, 48.934608567663645]}";762;42594;CHEMIN DES RENIERS;Chemin des Reniers;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;650290.7126;6870728.331
48.9527263299,2.34346127953;"{""type"": ""Point"", ""coordinates"": [2.343461279526825, 48.9527263298977]}";766;59327;JEAN VILAR;Jean Vilar;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;651916.7273;6872729.4221
48.9558768749,2.31152630869;"{""type"": ""Point"", ""coordinates"": [2.311526308692632, 48.9558768748874]}";772;50564;LACEPEDE;Lacépède;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649581.0016;6873099.6844
48.9396887087,2.34520750593;"{""type"": ""Point"", ""coordinates"": [2.345207505927951, 48.939688708658515]}";776;46334;PAUL ELUARD;Paul Eluard;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652032.5911;6871278.5727
48.8042049383,2.2890572536;"{""type"": ""Point"", ""coordinates"": [2.289057253599707, 48.80420493830301]}";779;59221;CENTRE DE CHATILLON;Centre de Châtillon;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;647783.7213;6856249.4233
48.7836872152,2.24697764916;"{""type"": ""Point"", ""coordinates"": [2.246977649164127, 48.783687215225115]}";784;42642;MAIL DE LA PLAINE;Mail de la Plaine;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;644671.4558;6853996.8357
48.7807309692,2.23983201762;"{""type"": ""Point"", ""coordinates"": [2.23983201762499, 48.78073096915018]}";785;44300;PAVE BLANC;Pavé Blanc;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;644143.2802;6853673.1835
48.7849021663,2.23713270497;"{""type"": ""Point"", ""coordinates"": [2.237132704968192, 48.78490216629835]}";786;50800;GEORGES POMPIDOU;Georges Pompidou;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643949.423;6854138.8606
48.7849697633,2.22000951686;"{""type"": ""Point"", ""coordinates"": [2.220009516856533, 48.784969763264854]}";789;59053;VELIZY 2;Vélizy 2;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642691.4361;6854158.6673
48.7814043209,2.20912922729;"{""type"": ""Point"", ""coordinates"": [2.209129227294875, 48.781404320885436]}";791;44285;INOVEL PARC NORD;Inovel Parc Nord;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;641888.0801;6853770.2053
48.780087152,2.19650581249;"{""type"": ""Point"", ""coordinates"": [2.196505812489855, 48.78008715198849]}";792;43830;LOUVOIS;Louvois;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;640959.0733;6853633.1244
48.8398432323,2.40886752214;"{""type"": ""Point"", ""coordinates"": [2.40886752214353, 48.83984323230889]}";810;45214;MONTEMPOIVRE;Montempoivre;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656612.8542;6860139.4379
48.8255705553,2.38116650206;"{""type"": ""Point"", ""coordinates"": [2.381166502064103, 48.825570555309646]}";812;45305;AVENUE DE FRANCE;Avenue de France;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654567.2953;6858568.0475
48.7287704517,2.36851613817;"{""type"": ""Point"", ""coordinates"": [2.368516138168355, 48.7287704516787]}";826;42165;AEROPORT ORLY 4;Aéroport Orly 4;A01551 / A02134;C01388 / C01774;ORLYVAL / T7;Navette / Tramway;0;0;0;0;1;1;1;0;0;0;0;0;ORLYVAL;ORLYVAL;RATP;0;1;653552.494;6847812.8137
48.9299358906,2.35603579553;"{""type"": ""Point"", ""coordinates"": [2.35603579552645, 48.92993589058522]}";830;44861;SAINT-DENIS-PORTE DE PARIS;Saint-Denis-Porte de Paris;A01546 / A02150;C01383 / C01795;M13 / T8;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T8;0;0;RATP;1;1;652816.9647;6870187.5431
48.9274028908,2.39247111933;"{""type"": ""Point"", ""coordinates"": [2.39247111932733, 48.927402890758145]}";834;46120;HOTEL DE VILLE DE LA COURNEUVE;Hôtel de Ville de la Courneuve;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;655484.3469;6869884.7204
48.894012515,2.47979332996;"{""type"": ""Point"", ""coordinates"": [2.479793329961401, 48.89401251501927]}";838;43096;BONDY;BONDY;A01843 / A01761;C01729 / C01843;RER E / T4;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T4;0;0;SNCF;0;1;661858.1728;6866126.0843
48.8894726577,2.39579532816;"{""type"": ""Point"", ""coordinates"": [2.395795328163299, 48.88947265774324]}";840;44521;PORTE DE PANTIN;Porte de Pantin;A01538 / A01757;C01375 / C01679;M5 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;655695.6441;6865665.1234
48.8629018442,2.31390890638;"{""type"": ""Point"", ""coordinates"": [2.313908906380805, 48.862901844234834]}";856;43407;INVALIDES;INVALIDES;A01840 / A01541 / A01546;C01727 / C01378 / C01383;RER C / M8 / M13;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;649665.6506;6862759.6989
48.8532518986,2.34466048015;"{""type"": ""Point"", ""coordinates"": [2.344660480151896, 48.85325189858769]}";857;44877;SAINT-MICHEL;SAINT-MICHEL;A01857 / A01840 / A01537;C01743 / C01727 / C01374;RER B / RER C / M4;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;651912.749;6861667.5454
48.8461921405,2.27676096738;"{""type"": ""Point"", ""coordinates"": [2.276760967379573, 48.84619214048854]}";858;45346;JAVEL;JAVEL;A01840 / A01543;C01727 / C01380;RER C / M10;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;646923.3875;6860926.0654
48.8247670255,2.26053991367;"{""type"": ""Point"", ""coordinates"": [2.260539913667206, 48.82476702551439]}";861;43420;JACQUES-HENRI LARTIGUE;Jacques-Henri Lartigue;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;645710.692;6858554.8747
48.8197612667,2.36401545947;"{""type"": ""Point"", ""coordinates"": [2.36401545946979, 48.819761266657245]}";868;44513;PORTE DE CHOISY;Porte de Choisy;A01540 / A01193;C01377 / C01391;M7 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653302.9469;6857932.1291
48.8007184639,2.17138981412;"{""type"": ""Point"", ""coordinates"": [2.171389814117751, 48.800718463872975]}";873;46688;VIROFLAY RG;Viroflay Rive Gauche;A01847 / A01840 / A02149;C01736 / C01727 / C01794;LIGNE N / RER C / T6;Train / RER / Tramway;1;1;1;0;1;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;639137.6828;6855946.0349
48.8741440839,2.58333115532;"{""type"": ""Point"", ""coordinates"": [2.583331155321317, 48.87414408390439]}";875;46536;CHELLES-GOURNAY;CHELLES GOURNAY;A01844 / A01843;C01730 / C01729;LIGNE P / RER E;Train / RER;1;1;1;0;0;0;0;RER_E;0;RER_E;0;0;0;0;SNCF;1;1;669437.8834;6863871.754
48.9457959345,2.1445587568;"{""type"": ""Point"", ""coordinates"": [2.144558756800802, 48.945795934518046]}";885;43155;MAISONS-LAFFITTE;MAISONS-LAFFITTE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637341.7528;6872098.2423
49.0339876363,2.12826387256;"{""type"": ""Point"", ""coordinates"": [2.128263872556191, 49.033987636261514]}";894;43150;SAINT-OUEN-L'AUMONE-LIESSE;SAINT-OUEN-L'AUMÔNE LIESSE;A01849 / A01840;C01737 / C01727;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;636256.5278;6881918.3815
49.0496470053,2.03429446322;"{""type"": ""Point"", ""coordinates"": [2.034294463220435, 49.04964700526733]}";897;47897;CERGY-SAINT-CHRISTOPHE;CERGY SAINT-CHRISTOPHE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;629406.8797;6883739.7414
49.0399813093,2.10385269645;"{""type"": ""Point"", ""coordinates"": [2.103852696449259, 49.03998130934999]}";899;47955;SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE;SAINT-OUEN-L'AUMÔNE QUARTIER DE L'ÉGLISE;A01852;C01739;LIGNE J;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;634479.1635;6882604.899
48.7394872073,2.75882454867;"{""type"": ""Point"", ""coordinates"": [2.758824548674893, 48.73948720730179]}";907;43208;TOURNAN;TOURNAN;A01844 / A01843;C01730 / C01729;LIGNE P / RER E;Train / RER;1;1;1;0;0;0;0;RER_E;0;RER_E;0;0;0;0;SNCF;1;1;682264.3099;6848845.6925
48.7405841228,2.35330704843;"{""type"": ""Point"", ""coordinates"": [2.353307048434886, 48.74058412276588]}";909;44787;RUNGIS-LA FRATERNELLE;RUNGIS LA FRATERNELLE;A01840 / A02134;C01727 / C01774;RER C / T7;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;652444.6023;6849135.3039
